SignId,Id,X,Y,Z,Retro,Angle,Distance,UTC,R,G,B,H,S,V,pX,pY,Unnamed: 17,COLOR
6,48678,33.787,-84.406,245.22,0.68,-0.148,8.486,66092.747,240,200,178,22,0.259,0.941,0.941,0.419,,RED
6,48679,33.787,-84.406,245.133,0.66,-0.158,8.491,66092.747,205,137,134,2,0.345,0.804,0.941,0.538,,RED
6,48680,33.787,-84.406,245.048,0.63,-0.168,8.487,66092.747,204,134,133,0,0.349,0.8,0.927,0.655,,RED
6,48681,33.787,-84.406,244.964,0.59,-0.178,8.478,66092.747,198,149,148,2,0.251,0.776,0.914,0.77,,RED
6,48733,33.787,-84.406,245.327,0.6,-0.137,8.353,66092.76,201,137,140,358,0.318,0.788,0.898,0.273,,WHITE
6,48734,33.787,-84.406,245.243,0.69,-0.148,8.352,66092.76,217,173,181,350,0.204,0.851,0.883,0.388,,WHITE
6,48735,33.787,-84.406,245.16,0.71,-0.158,8.34,66092.76,214,183,181,4,0.153,0.839,0.868,0.501,,RED
6,48736,33.787,-84.406,245.074,0.68,-0.168,8.351,66092.76,202,134,128,4,0.365,0.792,0.868,0.619,,RED
6,48737,33.787,-84.406,244.992,0.63,-0.178,8.339,66092.76,200,132,128,4,0.361,0.784,0.84,0.732,,RED
6,48738,33.787,-84.406,244.91,0.62,-0.189,8.327,66092.76,197,137,133,4,0.325,0.773,0.828,0.844,,RED
6,48793,33.787,-84.406,245.352,0.53,-0.137,8.204,66092.773,190,134,131,4,0.31,0.745,0.824,0.238,,RED
6,48794,33.787,-84.406,245.27,0.59,-0.148,8.198,66092.773,198,168,168,0,0.153,0.776,0.809,0.351,,RED
6,48795,33.787,-84.406,245.187,0.7,-0.158,8.195,66092.773,241,246,236,90,0.039,0.965,0.794,0.464,,RED
6,48796,33.787,-84.406,245.103,0.69,-0.168,8.204,66092.773,250,229,197,36,0.212,0.98,0.794,0.579,,RED
6,48797,33.787,-84.406,245.018,0.69,-0.178,8.212,66092.773,205,132,130,2,0.365,0.804,0.794,0.696,,RED
6,48798,33.787,-84.406,244.94,0.6,-0.189,8.19,66092.773,198,132,131,0,0.337,0.776,0.767,0.803,,RED
6,48799,33.787,-84.406,244.855,0.56,-0.199,8.205,66092.773,201,143,135,8,0.329,0.788,0.767,0.919,,RED
6,48849,33.787,-84.406,245.458,0.58,-0.127,8.071,66092.786,163,130,148,328,0.204,0.639,0.768,0.093,,WHITE
6,48850,33.787,-84.406,245.377,0.53,-0.137,8.062,66092.787,182,130,130,0,0.286,0.714,0.752,0.204,,RED
6,48851,33.787,-84.406,245.301,0.56,-0.148,8.026,66092.787,186,132,133,358,0.29,0.729,0.721,0.308,,WHITE
6,48852,33.787,-84.406,245.214,0.56,-0.158,8.056,66092.787,198,169,178,342,0.145,0.776,0.735,0.427,,WHITE
6,48853,33.787,-84.406,245.134,0.71,-0.168,8.051,66092.787,189,135,133,2,0.298,0.741,0.721,0.537,,RED
6,48854,33.787,-84.406,245.052,0.64,-0.178,8.056,66092.787,193,159,162,354,0.176,0.757,0.721,0.649,,WHITE
6,48855,33.787,-84.406,244.972,0.64,-0.189,8.046,66092.787,198,130,127,2,0.357,0.776,0.693,0.759,,RED
6,48856,33.787,-84.406,244.89,0.59,-0.199,8.054,66092.787,197,132,128,4,0.349,0.773,0.694,0.871,,RED
6,48857,33.787,-84.406,244.809,0.55,-0.209,8.053,66092.787,202,145,137,8,0.322,0.792,0.682,0.982,,RED
6,48910,33.787,-84.406,245.477,0.7,-0.127,7.944,66092.8,199,138,138,0,0.306,0.78,0.713,0.067,,RED
6,48911,33.787,-84.406,245.4,0.51,-0.137,7.914,66092.8,169,122,129,352,0.278,0.663,0.693,0.173,,WHITE
6,48912,33.787,-84.406,245.32,0.51,-0.148,7.914,66092.8,179,131,132,358,0.267,0.702,0.677,0.282,,WHITE
6,48914,33.787,-84.406,245.162,0.56,-0.168,7.904,66092.8,190,175,182,332,0.078,0.745,0.647,0.499,,WHITE
6,48915,33.787,-84.406,245.082,0.58,-0.178,7.906,66092.8,215,211,202,42,0.059,0.843,0.647,0.608,,RED
6,48916,33.787,-84.406,245,0.62,-0.189,7.918,66092.8,198,130,126,4,0.365,0.776,0.633,0.721,,RED
6,48917,33.787,-84.406,244.923,0.6,-0.199,7.901,66092.8,206,133,128,4,0.38,0.808,0.621,0.826,,RED
6,48918,33.787,-84.406,244.842,0.61,-0.209,7.91,66092.8,203,138,130,6,0.361,0.796,0.622,0.937,,RED
6,48971,33.787,-84.406,245.501,0.69,-0.127,7.784,66092.813,206,140,135,4,0.345,0.808,0.638,0.034,,RED
6,48972,33.787,-84.406,245.424,0.69,-0.137,7.772,66092.813,196,134,131,2,0.333,0.769,0.621,0.14,,RED
6,48973,33.787,-84.406,245.269,0.52,-0.158,7.757,66092.813,175,142,155,336,0.188,0.686,0.588,0.352,,WHITE
6,48975,33.787,-84.406,245.114,0.55,-0.178,7.745,66092.813,184,141,131,12,0.286,0.722,0.56,0.564,,RED
6,48976,33.787,-84.406,245.033,0.57,-0.189,7.76,66092.813,205,137,136,0,0.337,0.804,0.56,0.675,,RED
6,48977,33.787,-84.406,244.951,0.69,-0.199,7.783,66092.813,208,132,126,4,0.396,0.816,0.559,0.788,,RED
6,48978,33.787,-84.406,244.881,0.7,-0.209,7.746,66092.813,207,132,126,4,0.392,0.812,0.536,0.884,,RED
6,48979,33.787,-84.406,244.799,0.69,-0.22,7.763,66092.813,226,176,152,20,0.329,0.886,0.536,0.996,,RED
6,49028,33.787,-84.406,245.526,0.52,-0.127,7.625,66092.826,211,189,204,320,0.106,0.827,0.564,0,,WHITE
6,49029,33.787,-84.406,245.45,0.71,-0.137,7.618,66092.826,206,136,131,4,0.365,0.808,0.546,0.104,,RED
6,49030,33.787,-84.406,245.374,0.73,-0.148,7.612,66092.826,189,128,126,2,0.333,0.741,0.531,0.208,,RED
6,49031,33.787,-84.406,245.294,0.55,-0.158,7.626,66092.827,178,148,144,8,0.192,0.698,0.531,0.318,,RED
6,49034,33.787,-84.406,245.067,0.62,-0.189,7.604,66092.827,197,131,129,2,0.345,0.773,0.487,0.629,,RED
6,49035,33.787,-84.406,244.988,0.69,-0.199,7.619,66092.827,210,134,124,6,0.408,0.824,0.487,0.737,,RED
6,49036,33.787,-84.406,244.912,0.71,-0.209,7.618,66092.827,211,134,130,2,0.384,0.827,0.475,0.841,,RED
6,49037,33.787,-84.406,244.834,0.7,-0.219,7.625,66092.827,211,139,135,4,0.361,0.827,0.476,0.948,,RED
6,49088,33.787,-84.406,245.474,0.71,-0.137,7.462,66092.84,208,139,142,358,0.333,0.816,0.473,0.071,,WHITE
6,49089,33.787,-84.406,245.398,0.72,-0.148,7.465,66092.84,188,126,125,0,0.333,0.737,0.457,0.175,,RED
6,49090,33.787,-84.406,245.323,0.58,-0.158,7.462,66092.84,177,127,126,2,0.286,0.694,0.457,0.278,,RED
6,49091,33.787,-84.406,245.249,0.51,-0.168,7.457,66092.84,175,126,131,354,0.278,0.686,0.441,0.379,,WHITE
6,49092,33.787,-84.406,245.169,0.54,-0.178,7.482,66092.84,169,125,131,352,0.259,0.663,0.441,0.489,,WHITE
6,49093,33.787,-84.406,245.096,0.56,-0.189,7.469,66092.84,179,122,115,6,0.357,0.702,0.427,0.589,,RED
6,49094,33.787,-84.406,245.022,0.62,-0.199,7.462,66092.84,209,129,126,2,0.396,0.82,0.415,0.69,,RED
6,49095,33.787,-84.406,244.946,0.7,-0.209,7.466,66092.84,207,131,125,4,0.396,0.812,0.402,0.795,,RED
6,49096,33.787,-84.406,244.872,0.71,-0.22,7.466,66092.84,203,130,125,4,0.384,0.796,0.404,0.896,,RED
6,49097,33.787,-84.406,244.796,0.69,-0.23,7.472,66092.84,215,172,149,20,0.306,0.843,0.395,1,,RED
6,49149,33.787,-84.406,245.499,0.71,-0.137,7.316,66092.853,201,132,133,0,0.345,0.788,0.4,0.037,,RED
6,49150,33.787,-84.406,245.427,0.71,-0.148,7.299,66092.853,186,125,124,0,0.333,0.729,0.383,0.136,,RED
6,49151,33.787,-84.406,245.349,0.57,-0.158,7.326,66092.853,173,123,126,356,0.29,0.678,0.384,0.242,,WHITE
6,49152,33.787,-84.406,245.274,0.53,-0.168,7.329,66092.853,180,179,177,40,0.016,0.706,0.383,0.345,,RED
6,49153,33.787,-84.406,245.198,0.53,-0.178,7.341,66092.853,176,169,174,318,0.039,0.69,0.383,0.449,,WHITE
6,49154,33.787,-84.406,245.129,0.54,-0.189,7.318,66092.853,193,175,177,354,0.094,0.757,0.354,0.544,,WHITE
6,49155,33.787,-84.406,245.054,0.55,-0.199,7.325,66092.853,203,177,185,342,0.129,0.796,0.354,0.647,,WHITE
6,49156,33.787,-84.406,244.981,0.71,-0.209,7.323,66092.853,206,133,125,6,0.392,0.808,0.342,0.747,,RED
6,49157,33.787,-84.406,244.906,0.72,-0.22,7.329,66092.853,205,129,122,6,0.404,0.804,0.329,0.849,,RED
6,49158,33.787,-84.406,244.827,0.7,-0.23,7.354,66092.853,198,129,125,4,0.369,0.776,0.327,0.958,,RED
6,49214,33.787,-84.406,245.522,0.5,-0.137,7.185,66092.866,204,176,189,332,0.137,0.8,0.346,0.005,,WHITE
6,49215,33.787,-84.406,245.45,0.71,-0.147,7.181,66092.866,191,128,128,0,0.329,0.749,0.329,0.104,,RED
6,49216,33.787,-84.406,245.378,0.56,-0.158,7.174,66092.866,175,124,126,358,0.29,0.686,0.311,0.203,,WHITE
6,49217,33.787,-84.406,245.305,0.52,-0.168,7.177,66092.867,175,150,142,14,0.188,0.686,0.31,0.303,,RED
6,49218,33.787,-84.406,245.233,0.55,-0.178,7.175,66092.867,173,123,123,0,0.29,0.678,0.294,0.401,,RED
6,49219,33.787,-84.406,245.161,0.56,-0.189,7.174,66092.867,180,128,126,2,0.302,0.706,0.294,0.5,,RED
6,49220,33.787,-84.406,245.087,0.52,-0.199,7.182,66092.867,188,128,124,4,0.341,0.737,0.28,0.601,,RED
6,49221,33.787,-84.406,245.016,0.7,-0.209,7.179,66092.867,202,130,126,4,0.376,0.792,0.267,0.699,,RED
6,49222,33.787,-84.406,244.942,0.72,-0.219,7.188,66092.867,204,128,124,4,0.392,0.8,0.269,0.8,,RED
6,49223,33.787,-84.406,244.872,0.71,-0.23,7.182,66092.867,198,126,123,2,0.38,0.776,0.261,0.896,,RED
6,49224,33.787,-84.406,244.798,0.57,-0.24,7.19,66092.867,228,198,176,26,0.227,0.894,0.25,0.997,,RED
6,49275,33.787,-84.406,245.475,0.66,-0.148,7.033,66092.88,197,135,136,0,0.314,0.773,0.257,0.07,,RED
6,49276,33.787,-84.406,245.404,0.67,-0.158,7.034,66092.88,183,130,130,0,0.29,0.718,0.255,0.167,,RED
6,49277,33.787,-84.406,245.33,0.53,-0.168,7.049,66092.88,169,122,125,356,0.278,0.663,0.255,0.268,,WHITE
6,49278,33.787,-84.406,245.261,0.5,-0.178,7.036,66092.88,170,147,138,16,0.188,0.667,0.237,0.363,,RED
6,49279,33.787,-84.406,245.193,0.53,-0.189,7.023,66092.88,167,126,123,4,0.263,0.655,0.221,0.456,,RED
6,49280,33.787,-84.406,245.121,0.53,-0.199,7.027,66092.88,197,188,183,22,0.071,0.773,0.207,0.555,,RED
6,49281,33.787,-84.406,245.045,0.69,-0.209,7.053,66092.88,204,137,128,8,0.373,0.8,0.206,0.659,,RED
6,49282,33.787,-84.406,244.979,0.72,-0.219,7.034,66092.88,206,130,126,4,0.388,0.808,0.197,0.749,,RED
6,49283,33.787,-84.406,244.907,0.72,-0.23,7.039,66092.88,212,131,128,2,0.396,0.831,0.187,0.848,,RED
6,49336,33.787,-84.406,245.429,0.53,-0.158,6.893,66092.893,192,130,129,0,0.329,0.753,0.187,0.133,,RED
6,49337,33.787,-84.406,245.36,0.69,-0.168,6.888,66092.893,184,129,129,0,0.298,0.722,0.18,0.227,,RED
6,49338,33.787,-84.406,245.291,0.63,-0.178,6.883,66092.893,201,189,183,20,0.09,0.788,0.164,0.322,,RED
6,49339,33.787,-84.406,245.224,0.59,-0.189,6.874,66092.893,184,137,136,2,0.263,0.722,0.148,0.414,,RED
6,49340,33.787,-84.406,245.152,0.6,-0.199,6.889,66092.893,191,132,141,350,0.31,0.749,0.147,0.512,,WHITE
6,49341,33.787,-84.406,245.082,0.7,-0.209,6.894,66092.893,217,185,170,20,0.216,0.851,0.133,0.608,,RED
6,49342,33.787,-84.406,245.015,0.71,-0.219,6.882,66092.893,204,133,127,4,0.376,0.8,0.127,0.7,,RED
6,49343,33.787,-84.406,244.943,0.71,-0.23,6.896,66092.893,207,134,128,4,0.38,0.812,0.127,0.799,,RED
6,49401,33.787,-84.406,245.32,0.7,-0.178,6.746,66092.906,185,130,127,4,0.314,0.725,0.096,0.282,,RED
6,49402,33.787,-84.406,245.253,0.7,-0.189,6.74,66092.907,205,203,199,40,0.027,0.804,0.089,0.374,,RED
6,49403,33.787,-84.406,245.185,0.7,-0.199,6.741,66092.907,186,135,144,350,0.275,0.729,0.074,0.467,,WHITE
6,49404,33.787,-84.406,245.119,0.71,-0.209,6.736,66092.907,224,203,192,20,0.141,0.878,0.064,0.558,,RED
6,49405,33.787,-84.406,245.049,0.72,-0.219,6.744,66092.907,211,162,182,336,0.231,0.827,0.069,0.653,,WHITE
6,49406,33.787,-84.406,244.98,0.71,-0.23,6.753,66092.907,212,143,136,6,0.357,0.831,0.057,0.748,,RED
6,49460,33.787,-84.406,245.286,0.58,-0.189,6.587,66092.92,208,138,135,2,0.353,0.816,0.019,0.329,,RED
6,49461,33.787,-84.406,245.219,0.6,-0.199,6.59,66092.92,207,142,137,4,0.337,0.812,0,0.421,,RED
6,49462,33.787,-84.406,245.15,0.55,-0.209,6.604,66092.92,208,137,139,358,0.341,0.816,0,0.515,,WHITE
7,50602,33.787,-84.406,245.312,0.74,-0.158,8.099,66093.173,222,227,241,224,0.078,0.945,1,0.416,,WHITE
7,50603,33.787,-84.406,245.232,0.76,-0.168,8.084,66093.173,243,229,236,330,0.059,0.953,0.986,0.519,,WHITE
7,50604,33.787,-84.406,245.151,0.77,-0.178,8.083,66093.173,242,251,255,198,0.051,1,0.972,0.624,,WHITE
7,50605,33.787,-84.406,245.069,0.76,-0.189,8.084,66093.173,181,201,223,212,0.188,0.875,0.973,0.73,,WHITE
7,50665,33.787,-84.406,245.423,0.76,-0.148,7.948,66093.186,215,206,229,264,0.102,0.898,0.943,0.273,,WHITE
7,50666,33.787,-84.406,245.345,0.78,-0.158,7.933,66093.186,224,146,145,0,0.353,0.878,0.929,0.373,,RED
7,50667,33.787,-84.406,245.264,0.78,-0.168,7.933,66093.186,217,134,132,2,0.392,0.851,0.915,0.478,,RED
7,50668,33.787,-84.406,245.182,0.79,-0.178,7.944,66093.186,218,135,133,2,0.388,0.855,0.915,0.584,,RED
7,50669,33.787,-84.406,245.103,0.79,-0.189,7.94,66093.186,224,135,139,358,0.396,0.878,0.901,0.686,,WHITE
7,50670,33.787,-84.406,245.026,0.78,-0.199,7.925,66093.186,231,229,235,260,0.027,0.922,0.89,0.786,,WHITE
7,50728,33.787,-84.406,245.45,0.78,-0.148,7.798,66093.199,217,128,137,354,0.412,0.851,0.872,0.238,,WHITE
7,50729,33.787,-84.406,245.371,0.79,-0.158,7.795,66093.199,254,250,237,46,0.067,0.996,0.857,0.34,,RED
7,50730,33.787,-84.406,245.293,0.79,-0.168,7.795,66093.199,248,250,255,222,0.027,1,0.857,0.441,,WHITE
7,50731,33.787,-84.406,245.215,0.79,-0.178,7.79,66093.199,220,132,132,0,0.4,0.863,0.843,0.541,,RED
7,50732,33.787,-84.406,245.137,0.79,-0.189,7.784,66093.199,221,136,130,4,0.412,0.867,0.83,0.642,,RED
7,50733,33.787,-84.406,245.057,0.79,-0.199,7.795,66093.2,223,133,132,0,0.408,0.875,0.831,0.745,,RED
7,50734,33.787,-84.406,244.978,0.79,-0.209,7.799,66093.2,249,244,244,0,0.02,0.976,0.817,0.848,,RED
7,50798,33.787,-84.406,245.477,0.79,-0.148,7.659,66093.213,215,134,131,2,0.392,0.843,0.815,0.203,,RED
7,50799,33.787,-84.406,245.402,0.79,-0.158,7.644,66093.213,216,136,134,2,0.38,0.847,0.8,0.3,,RED
7,50800,33.787,-84.406,245.32,0.8,-0.168,7.666,66093.213,218,138,133,4,0.388,0.855,0.8,0.406,,RED
7,50801,33.787,-84.406,245.251,0.8,-0.178,7.623,66093.213,253,253,253,0,0,0.992,0.773,0.495,,RED
7,50802,33.787,-84.406,245.169,0.79,-0.189,7.65,66093.213,254,238,217,34,0.145,0.996,0.772,0.601,,RED
7,50803,33.787,-84.406,245.089,0.79,-0.199,7.663,66093.213,219,133,130,2,0.408,0.859,0.772,0.704,,RED
7,50804,33.787,-84.406,244.934,0.79,-0.22,7.668,66093.213,251,251,254,240,0.012,0.996,0.746,0.904,,WHITE
7,50865,33.787,-84.406,245.582,0.73,-0.137,7.51,66093.226,234,231,247,252,0.067,0.969,0.744,0.067,,WHITE
7,50866,33.787,-84.406,245.504,0.8,-0.148,7.521,66093.226,209,130,135,356,0.376,0.82,0.744,0.168,,WHITE
7,50867,33.787,-84.406,245.43,0.78,-0.158,7.507,66093.226,211,128,130,358,0.392,0.827,0.729,0.264,,WHITE
7,50868,33.787,-84.406,245.353,0.8,-0.168,7.517,66093.226,220,232,249,216,0.118,0.976,0.729,0.363,,WHITE
7,50869,33.787,-84.406,245.277,0.79,-0.178,7.514,66093.226,220,153,138,10,0.373,0.863,0.714,0.461,,RED
7,50870,33.787,-84.406,245.203,0.79,-0.189,7.504,66093.226,226,145,139,4,0.384,0.886,0.7,0.557,,RED
7,50871,33.787,-84.406,245.125,0.79,-0.199,7.519,66093.226,219,135,133,2,0.392,0.859,0.7,0.658,,RED
7,50872,33.787,-84.406,245.049,0.78,-0.209,7.521,66093.226,218,137,128,6,0.412,0.855,0.687,0.756,,RED
7,50873,33.787,-84.406,244.974,0.78,-0.219,7.521,66093.226,222,128,126,2,0.431,0.871,0.688,0.853,,RED
7,50874,33.787,-84.406,244.895,0.78,-0.23,7.537,66093.226,255,245,230,36,0.098,1,0.674,0.955,,RED
7,50931,33.787,-84.406,245.604,0.78,-0.137,7.39,66093.239,231,223,243,264,0.082,0.953,0.705,0.039,,WHITE
7,50932,33.787,-84.406,245.531,0.8,-0.148,7.377,66093.239,211,129,130,0,0.388,0.827,0.687,0.133,,RED
7,50933,33.787,-84.406,245.454,0.78,-0.158,7.391,66093.239,213,126,128,358,0.408,0.835,0.688,0.233,,WHITE
7,50934,33.787,-84.406,245.381,0.8,-0.168,7.381,66093.239,226,128,130,358,0.435,0.886,0.672,0.327,,WHITE
7,50935,33.787,-84.406,245.31,0.8,-0.178,7.363,66093.239,242,243,253,234,0.043,0.992,0.643,0.419,,WHITE
7,50936,33.787,-84.406,245.231,0.8,-0.189,7.386,66093.239,228,226,252,244,0.102,0.988,0.643,0.521,,WHITE
7,50937,33.787,-84.406,245.162,0.8,-0.199,7.363,66093.239,255,254,252,40,0.012,1,0.63,0.61,,RED
7,50938,33.787,-84.406,245.084,0.79,-0.209,7.379,66093.239,222,130,129,0,0.42,0.871,0.63,0.711,,RED
7,50939,33.787,-84.406,245.011,0.78,-0.22,7.376,66093.24,222,130,129,0,0.42,0.871,0.617,0.805,,RED
7,50940,33.787,-84.406,244.934,0.79,-0.23,7.389,66093.24,225,132,130,2,0.424,0.882,0.617,0.904,,RED
7,50941,33.787,-84.406,244.86,0.76,-0.24,7.393,66093.24,200,205,218,224,0.082,0.855,0.604,1,,WHITE
7,50997,33.787,-84.406,245.634,0.55,-0.137,7.223,66093.253,177,164,182,284,0.098,0.714,0.617,0,,WHITE
7,50998,33.787,-84.406,245.558,0.8,-0.148,7.24,66093.253,210,128,120,6,0.427,0.824,0.618,0.098,,RED
7,50999,33.787,-84.406,245.487,0.77,-0.158,7.226,66093.253,217,130,132,358,0.4,0.851,0.601,0.19,,WHITE
7,51000,33.787,-84.406,245.413,0.79,-0.168,7.233,66093.253,218,135,133,2,0.388,0.855,0.601,0.286,,RED
7,51001,33.787,-84.406,245.338,0.8,-0.178,7.24,66093.253,224,155,169,348,0.31,0.878,0.586,0.382,,WHITE
7,51002,33.787,-84.406,245.267,0.78,-0.189,7.231,66093.253,218,140,142,358,0.357,0.855,0.586,0.474,,WHITE
7,51003,33.787,-84.406,245.197,0.79,-0.199,7.219,66093.253,250,205,168,28,0.329,0.98,0.558,0.565,,RED
7,51004,33.787,-84.406,245.121,0.8,-0.209,7.235,66093.253,223,145,164,346,0.349,0.875,0.558,0.663,,WHITE
7,51005,33.787,-84.406,245.05,0.79,-0.22,7.228,66093.253,225,131,129,2,0.427,0.882,0.545,0.755,,RED
7,51006,33.787,-84.406,244.971,0.79,-0.23,7.256,66093.253,221,130,131,0,0.412,0.867,0.544,0.857,,RED
7,51007,33.787,-84.406,244.9,0.8,-0.24,7.251,66093.253,239,172,149,16,0.376,0.937,0.546,0.948,,RED
7,51061,33.787,-84.406,245.587,0.8,-0.147,7.092,66093.266,214,132,138,356,0.384,0.839,0.548,0.061,,WHITE
7,51062,33.787,-84.406,245.518,0.78,-0.158,7.072,66093.266,215,129,128,0,0.404,0.843,0.53,0.15,,RED
7,51063,33.787,-84.406,245.443,0.79,-0.168,7.093,66093.266,213,129,130,0,0.396,0.835,0.531,0.247,,RED
7,51064,33.787,-84.406,245.372,0.79,-0.178,7.093,66093.266,218,157,158,0,0.278,0.855,0.529,0.339,,RED
7,51065,33.787,-84.406,245.303,0.79,-0.189,7.079,66093.266,246,248,255,226,0.035,1,0.514,0.428,,WHITE
7,51066,33.787,-84.406,245.231,0.79,-0.199,7.084,66093.266,235,216,240,288,0.102,0.941,0.5,0.521,,WHITE
7,51067,33.787,-84.406,245.156,0.79,-0.209,7.098,66093.266,226,138,141,358,0.388,0.886,0.5,0.618,,WHITE
7,51068,33.787,-84.406,245.087,0.79,-0.219,7.093,66093.266,223,131,128,2,0.427,0.875,0.487,0.707,,RED
7,51069,33.787,-84.406,245.012,0.8,-0.23,7.11,66093.266,224,126,125,0,0.443,0.878,0.487,0.804,,RED
7,51070,33.787,-84.406,244.939,0.78,-0.24,7.116,66093.266,224,131,128,2,0.427,0.878,0.474,0.898,,RED
7,51071,33.787,-84.406,244.87,0.77,-0.25,7.111,66093.266,206,229,252,210,0.184,0.988,0.463,0.987,,WHITE
7,51131,33.787,-84.406,245.613,0.78,-0.148,6.948,66093.279,250,245,243,18,0.027,0.98,0.491,0.027,,RED
7,51132,33.787,-84.406,245.543,0.78,-0.158,6.945,66093.279,219,152,161,352,0.306,0.859,0.475,0.118,,WHITE
7,51133,33.787,-84.406,245.474,0.79,-0.168,6.942,66093.279,215,132,130,2,0.396,0.843,0.459,0.207,,RED
7,51134,33.787,-84.406,245.402,0.78,-0.178,6.951,66093.279,217,134,130,2,0.4,0.851,0.459,0.3,,RED
7,51135,33.787,-84.406,245.334,0.79,-0.189,6.942,66093.279,230,173,211,320,0.247,0.902,0.443,0.388,,WHITE
7,51136,33.787,-84.406,245.264,0.79,-0.199,6.943,66093.279,226,138,140,358,0.388,0.886,0.443,0.478,,WHITE
7,51137,33.787,-84.406,245.192,0.78,-0.209,6.953,66093.279,232,153,138,10,0.404,0.91,0.429,0.571,,RED
7,51138,33.787,-84.406,245.122,0.78,-0.219,6.953,66093.279,222,138,133,4,0.4,0.871,0.429,0.661,,RED
7,51139,33.787,-84.406,245.052,0.79,-0.23,6.957,66093.279,223,131,131,0,0.412,0.875,0.416,0.752,,RED
7,51140,33.787,-84.406,244.981,0.79,-0.24,6.962,66093.28,221,125,122,2,0.447,0.867,0.403,0.844,,RED
7,51141,33.787,-84.406,244.911,0.79,-0.25,6.967,66093.28,224,133,128,4,0.427,0.878,0.404,0.934,,RED
7,51197,33.787,-84.406,245.569,0.79,-0.158,6.809,66093.293,216,138,137,0,0.365,0.847,0.42,0.084,,RED
7,51198,33.787,-84.406,245.503,0.79,-0.168,6.793,66093.293,217,135,133,2,0.388,0.851,0.403,0.169,,RED
7,51199,33.787,-84.406,245.433,0.79,-0.178,6.803,66093.293,219,133,132,0,0.396,0.859,0.387,0.26,,RED
7,51200,33.787,-84.406,245.366,0.79,-0.189,6.793,66093.293,250,251,235,64,0.063,0.984,0.372,0.346,,RED
7,51201,33.787,-84.406,245.295,0.78,-0.199,6.806,66093.293,239,226,246,280,0.082,0.965,0.372,0.438,,WHITE
7,51202,33.787,-84.406,245.231,0.79,-0.209,6.788,66093.293,225,153,174,342,0.322,0.882,0.358,0.521,,WHITE
7,51203,33.787,-84.406,245.156,0.78,-0.219,6.816,66093.293,222,165,194,330,0.255,0.871,0.357,0.618,,WHITE
7,51204,33.787,-84.406,245.09,0.79,-0.23,6.808,66093.293,223,130,131,0,0.416,0.875,0.345,0.703,,RED
7,51205,33.787,-84.406,245.022,0.79,-0.24,6.809,66093.293,221,129,126,2,0.431,0.867,0.346,0.791,,RED
7,51206,33.787,-84.406,244.951,0.79,-0.25,6.822,66093.293,221,130,124,4,0.439,0.867,0.334,0.882,,RED
7,51207,33.787,-84.406,244.881,0.78,-0.261,6.83,66093.293,252,246,237,36,0.059,0.988,0.336,0.973,,RED
7,51264,33.787,-84.406,245.596,0.79,-0.158,6.667,66093.306,219,208,236,264,0.118,0.925,0.353,0.049,,WHITE
7,51265,33.787,-84.406,245.53,0.78,-0.168,6.656,66093.306,218,133,135,358,0.388,0.855,0.334,0.134,,WHITE
7,51266,33.787,-84.406,245.459,0.79,-0.178,6.676,66093.306,220,130,129,0,0.412,0.863,0.336,0.226,,RED
7,51267,33.787,-84.406,245.397,0.77,-0.189,6.652,66093.306,224,136,134,2,0.4,0.878,0.315,0.306,,RED
7,51268,33.787,-84.406,245.33,0.78,-0.199,6.653,66093.306,229,144,154,352,0.373,0.898,0.3,0.393,,WHITE
7,51269,33.787,-84.406,245.261,0.78,-0.209,6.66,66093.306,223,137,133,2,0.404,0.875,0.3,0.482,,RED
7,51270,33.787,-84.406,245.192,0.78,-0.219,6.672,66093.306,230,142,140,2,0.392,0.902,0.3,0.571,,RED
7,51271,33.787,-84.406,245.128,0.78,-0.23,6.661,66093.306,223,131,126,4,0.435,0.875,0.287,0.654,,RED
7,51272,33.787,-84.406,245.057,0.78,-0.24,6.679,66093.306,220,128,125,2,0.431,0.863,0.272,0.745,,RED
7,51273,33.787,-84.406,244.992,0.78,-0.25,6.672,66093.306,221,127,127,0,0.424,0.867,0.262,0.829,,RED
7,51274,33.787,-84.406,244.92,0.78,-0.26,6.696,66093.306,209,231,178,84,0.231,0.906,0.262,0.922,,RED
7,51327,33.787,-84.406,245.618,0.55,-0.158,6.542,66093.319,231,221,221,0,0.043,0.906,0.305,0.021,,RED
7,51328,33.787,-84.406,245.555,0.78,-0.168,6.52,66093.319,230,187,186,2,0.192,0.902,0.281,0.102,,RED
7,51329,33.787,-84.406,245.497,0.78,-0.178,6.482,66093.319,221,138,136,2,0.384,0.867,0.243,0.177,,RED
7,51330,33.787,-84.406,245.427,0.78,-0.189,6.507,66093.319,220,134,131,2,0.404,0.863,0.245,0.267,,RED
7,51331,33.787,-84.406,245.358,0.78,-0.199,6.521,66093.319,253,242,211,44,0.165,0.992,0.245,0.357,,RED
7,51332,33.787,-84.406,245.294,0.78,-0.209,6.516,66093.319,225,145,147,358,0.357,0.882,0.229,0.439,,WHITE
7,51333,33.787,-84.406,245.228,0.78,-0.219,6.517,66093.319,241,247,255,214,0.055,1,0.229,0.525,,WHITE
7,51334,33.787,-84.406,245.161,0.78,-0.23,6.525,66093.319,240,180,184,356,0.251,0.941,0.215,0.611,,WHITE
7,51335,33.787,-84.406,245.095,0.78,-0.24,6.531,66093.319,223,135,137,358,0.396,0.875,0.216,0.696,,WHITE
